alpha,cl,cd
-4.0,-0.3073,0.00778
-3.0,-0.1969,0.00759
-2.0,-0.0858,0.00751
-1.0,0.0256,0.00749
0.0,0.1272,0.00612
1.0,0.2351,0.00589
2.0,0.3428,0.00588
3.0,0.453,0.00616
4.0,0.5622,0.00651
5.0,0.6815,0.00694
6.0,0.8123,0.00746
7.0,0.9449,0.00802
8.0,1.0587,0.00864
9.0,1.151,0.00941
10.0,1.246,0.0103
11.0,1.3396,0.0117
12.0,1.4281,0.01358
13.0,1.5101,0.01578
14.0,1.5839,0.01811
