alpha,cl,cd
-4.0,-0.2052,0.00665
-3.0,-0.0936,0.00628
-2.0,0.0181,0.00598
0.0,0.2409,0.00547
1.0,0.3516,0.00522
2.0,0.461,0.00512
3.0,0.5657,0.00528
4.0,0.6859,0.00595
5.0,0.8164,0.00702
6.0,0.908,0.00818
7.0,1.0047,0.00941
8.0,1.104,0.01057
9.0,1.2024,0.01176
10.0,1.2975,0.01308
11.0,1.3887,0.0145
12.0,1.4719,0.01617
13.0,1.5371,0.01821
14.0,1.5966,0.02059
